bloque,ts,variable,valor,origen,version,calidad
B12_DERE,2026-08-31 18:50:00,activepower,9115.336,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:00:00,activepower,8895.989,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:10:00,activepower,8688.878,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:20:00,activepower,8158.0117,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:30:00,activepower,7790.1025,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:40:00,activepower,7623.9077,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:50:00,activepower,7442.7354,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:00:00,activepower,7036.946,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:10:00,activepower,6866.165,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:20:00,activepower,6453.8433,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:30:00,activepower,6174.9717,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:40:00,activepower,5853.7314,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:50:00,activepower,5604.944,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:00:00,activepower,5260.628,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:10:00,activepower,5075.257,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:20:00,activepower,4819.232,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:30:00,activepower,4531.2266,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:40:00,activepower,4265.286,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:50:00,activepower,4114.77,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:00:00,activepower,3689.316,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:10:00,activepower,3794.299,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:20:00,activepower,3596.4902,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:30:00,activepower,3550.638,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:40:00,activepower,3155.5745,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:50:00,activepower,3013.1475,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:00:00,activepower,2988.3794,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:10:00,activepower,2983.3545,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:20:00,activepower,2910.799,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:30:00,activepower,2755.269,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:40:00,activepower,2671.0352,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:50:00,activepower,2610.3892,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:00:00,activepower,2648.704,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:10:00,activepower,2664.029,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:20:00,activepower,2719.591,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:30:00,activepower,2692.6792,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:40:00,activepower,2747.3875,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:50:00,activepower,2647.795,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:00:00,activepower,2699.6748,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:10:00,activepower,2645.855,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:20:00,activepower,2679.2942,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:30:00,activepower,2721.7466,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:40:00,activepower,2616.6414,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:50:00,activepower,2620.07,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:00:00,activepower,2595.9226,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:10:00,activepower,2320.8743,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:20:00,activepower,2523.82,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:30:00,activepower,2402.655,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:40:00,activepower,2361.692,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:50:00,activepower,2324.1523,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:00:00,activepower,2443.7734,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:10:00,activepower,2314.0898,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:20:00,activepower,2426.0366,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:30:00,activepower,2607.8333,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:40:00,activepower,2551.191,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:50:00,activepower,2705.648,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:00:00,activepower,2972.404,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:10:00,activepower,3089.8186,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:20:00,activepower,3507.8271,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:30:00,activepower,3761.2092,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:40:00,activepower,4291.135,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:50:00,activepower,4464.4023,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 05:00:00,activepower,5019.238,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 05:10:00,activepower,5513.3325,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 05:20:00,activepower,6414.3604,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 05:30:00,activepower,7040.7124,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 05:40:00,activepower,7657.1074,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 05:50:00,activepower,8455.037,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 06:00:00,activepower,9163.907,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 06:10:00,activepower,9779.792,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 06:20:00,activepower,10525.055,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 06:30:00,activepower,11243.318,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 06:40:00,activepower,11969.347,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 06:50:00,activepower,12546.414,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 07:00:00,activepower,12937.573,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 07:10:00,activepower,13587.838,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 07:20:00,activepower,14335.383,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 07:30:00,activepower,14951.473,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 07:40:00,activepower,15531.537,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 07:50:00,activepower,16007.692,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 08:00:00,activepower,16163.089,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 08:10:00,activepower,16529.455,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 08:20:00,activepower,16731.33,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 08:30:00,activepower,16878.016,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 08:40:00,activepower,17409.53,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 08:50:00,activepower,17419.506,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 09:00:00,activepower,17388.152,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 09:10:00,activepower,17089.217,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 09:20:00,activepower,16908.953,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 09:30:00,activepower,17056.035,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 09:40:00,activepower,17191.129,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 09:50:00,activepower,17167.604,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 10:00:00,activepower,16841.355,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 10:10:00,activepower,16508.713,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 10:20:00,activepower,16109.574,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 10:30:00,activepower,16092.675,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 10:40:00,activepower,16395.691,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 10:50:00,activepower,16228.217,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 11:00:00,activepower,15981.033,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 11:10:00,activepower,15525.086,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 11:20:00,activepower,15150.313,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 11:30:00,activepower,15100.383,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 11:40:00,activepower,15214.147,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 11:50:00,activepower,15157.598,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 12:00:00,activepower,15014.853,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 12:10:00,activepower,14542.601,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 12:20:00,activepower,14622.035,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 12:30:00,activepower,14566.506,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 12:40:00,activepower,14981.851,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 12:50:00,activepower,14748.79,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 13:00:00,activepower,14631.96,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 13:10:00,activepower,14472.423,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 13:20:00,activepower,14653.852,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 13:30:00,activepower,14675.156,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 13:40:00,activepower,14883.238,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 13:50:00,activepower,15002.019,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 14:00:00,activepower,14824.14,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 14:10:00,activepower,14628.576,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 14:20:00,activepower,14508.403,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 14:30:00,activepower,14725.468,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 14:40:00,totalpowerfactor,0.96368843,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 14:50:00,totalpowerfactor,0.96449655,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 15:00:00,totalpowerfactor,0.9606829,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 15:10:00,totalpowerfactor,0.96063507,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 15:20:00,totalpowerfactor,0.9546053,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 15:30:00,totalpowerfactor,0.9610042,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 15:40:00,totalpowerfactor,0.96606576,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 15:50:00,totalpowerfactor,0.9642688,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 16:00:00,totalpowerfactor,0.96512014,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 16:10:00,totalpowerfactor,0.96720874,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 16:20:00,totalpowerfactor,0.9633464,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 16:30:00,totalpowerfactor,0.9648042,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 16:40:00,totalpowerfactor,0.9580963,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 16:50:00,totalpowerfactor,0.95063394,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 17:00:00,totalpowerfactor,0.9533096,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 17:10:00,totalpowerfactor,0.95031685,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 17:20:00,totalpowerfactor,0.9417338,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 17:30:00,totalpowerfactor,0.9449241,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 17:40:00,totalpowerfactor,0.9394592,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 17:50:00,totalpowerfactor,0.9353808,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 18:00:00,totalpowerfactor,0.9302399,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 18:10:00,totalpowerfactor,0.92331165,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 18:20:00,totalpowerfactor,0.91694343,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 18:30:00,totalpowerfactor,0.91238374,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 18:40:00,totalpowerfactor,0.9003464,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 18:50:00,totalpowerfactor,0.89693475,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:00:00,totalpowerfactor,0.8923157,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:10:00,totalpowerfactor,0.88319653,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:20:00,totalpowerfactor,0.86926913,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:30:00,totalpowerfactor,0.8615582,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:40:00,totalpowerfactor,0.85091734,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 19:50:00,totalpowerfactor,0.8386551,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:00:00,totalpowerfactor,0.8279857,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:10:00,totalpowerfactor,0.820716,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:20:00,totalpowerfactor,0.8049645,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:30:00,totalpowerfactor,0.7919767,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:40:00,totalpowerfactor,0.7748742,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 20:50:00,totalpowerfactor,0.7694146,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:00:00,totalpowerfactor,0.7494314,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:10:00,totalpowerfactor,0.74916744,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:20:00,totalpowerfactor,0.7281031,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:30:00,totalpowerfactor,0.71606344,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:40:00,totalpowerfactor,0.69416004,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 21:50:00,totalpowerfactor,0.68671024,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:00:00,totalpowerfactor,0.67088485,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:10:00,totalpowerfactor,0.66294813,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:20:00,totalpowerfactor,0.642724,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:30:00,totalpowerfactor,0.624216,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:40:00,totalpowerfactor,0.612852,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 22:50:00,totalpowerfactor,0.6007248,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:00:00,totalpowerfactor,0.58681333,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:10:00,totalpowerfactor,0.5813877,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:20:00,totalpowerfactor,0.5668826,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:30:00,totalpowerfactor,0.5567752,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:40:00,totalpowerfactor,0.5491669,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-08-31 23:50:00,totalpowerfactor,0.5376076,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:00:00,totalpowerfactor,0.5333698,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:10:00,totalpowerfactor,0.52479035,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:20:00,totalpowerfactor,0.5182556,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:30:00,totalpowerfactor,0.5125499,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:40:00,totalpowerfactor,0.506451,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 00:50:00,totalpowerfactor,0.5035766,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:00:00,totalpowerfactor,0.50022095,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:10:00,totalpowerfactor,0.49889252,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:20:00,totalpowerfactor,0.49403533,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:30:00,totalpowerfactor,0.48944393,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:40:00,totalpowerfactor,0.4888254,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 01:50:00,totalpowerfactor,0.49279565,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:00:00,totalpowerfactor,0.48830205,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:10:00,totalpowerfactor,0.49237818,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:20:00,totalpowerfactor,0.4907751,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:30:00,totalpowerfactor,0.49893886,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:40:00,totalpowerfactor,0.5053014,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 02:50:00,totalpowerfactor,0.5057858,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:00:00,totalpowerfactor,0.5180733,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:10:00,totalpowerfactor,0.52319133,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:20:00,totalpowerfactor,0.54278386,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:30:00,totalpowerfactor,0.5516237,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:40:00,totalpowerfactor,0.56225324,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 03:50:00,totalpowerfactor,0.5769576,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:00:00,totalpowerfactor,0.5935749,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:10:00,totalpowerfactor,0.6129354,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:20:00,totalpowerfactor,0.64422524,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
B12_DERE,2026-09-01 04:30:00,totalpowerfactor,0.6532181,2026-08-31 14:30:00,v4.1.0-produccion,buena:completo/semana_anterior
